DATE,CCR,AGE,GENDER,RACE,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTTIMEONLY,high_temp,low_temp,precipitation
11/20/18,18229011,44,M,B,"700 Block Casino DR Pittsburgh, PA 15233",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant,"700 Block Casino DR Pittsburgh, PA 15233",Chateau,1,2108,6,6,-80.02083676,40.44714954,17:35:00,31,35,0.4
4/9/18,18065718,34,M,B,"1900 Block Brownsville RD Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 13(a)(30)* Delivery of Controlled Substance,"1900 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2902,4,3,-79.9875055,40.39605243,19:15:00,27,35,0
4/19/18,18072439,26,M,B,"1700 Block Saw Mill Run BL Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"1700 Block Saw Mill Run BL Pittsburgh, PA 15210",Carrick,3,2901,4,5,-79.99846543,40.39604688,14:10:00,33,44,0.28
9/24/18,18188428,27,M,B,"Belleau ST & Sandusky ST N Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"Belleau ST & Sandusky ST Pittsburgh, PA 15214",Fineview,1,2509,,,,,16:40:00,56,68,0
1/26/18,18016531,26,M,B,"400 Block Avery ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount / 7512 Criminal Use of Communication,"400 Block Avery ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00131232,40.45280701,12:32:00,23,53,0
12/17/18,18247921,18,M,B,"7200 Block Everton ST Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities,"7200 Block Everton ST Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1202,9,2,-79.89277482,40.46302465,21:22:00,32,40,0
5/8/18,18085825,27,M,B,"400 Block Avery ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 7512 Criminal Use of Communication,"400 Block Avery ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00131232,40.45280701,16:37:00,49,78,0
5/9/18,18086522,33,M,B,"5500 Block Margaretta ST Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 7512 Criminal Use of Communication,"5500 Block Margaretta ST Pittsburgh, PA 15206",Garfield,5,1114,9,2,-79.93016028,40.46837078,14:19:00,56,81,0
2/19/18,18030190,51,M,B,"Winston ST & Glenwood AV Pittsburgh, PA 15207",13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"200 Block Johnston AV Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94174404,40.40618795,18:33:00,34,64,0
10/10/18,18200900,27,M,B,"800 Block Brushton AV Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"800 Block Brushton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.888441,40.45462981,17:30:00,65,81,0
12/20/18,18226676,33,M,B,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"700 Block Brushton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88880386,40.45369492,12:00:00,27,48,0
1/15/18,18009337,18,M,W,"1500 Block Roseberry ST Pittsburgh, PA 15216",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"1500 Block Roseberry ST Pittsburgh, PA 15216",Banksville,6,2023,2,5,-80.03413233,40.41214381,20:11:00,7,25,0
1/23/18,18014601,23,M,W,"600 Block E Warrington AV Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"600 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,5,-79.99720377,40.42155201,16:55:00,35,53,0.16
1/24/18,18015255,26,M,B,"Bedford AV & Chauncey DR Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Bedford AV & Chauncey DR Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97224337,40.45081373,16:36:00,26,34,0
1/24/18,18015255,35,M,B,"Bedford AV & Chauncey DR Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Bedford AV & Chauncey DR Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97224337,40.45081373,16:36:00,26,34,0
1/24/18,18015255,33,M,B,Zone 2,13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,Zone 2,,2,,,,,,16:36:00,26,34,0
2/8/18,18024928,20,M,B,"Estella AV & Loyal WY Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Estella AV & Loyal WY Pittsburgh, PA 15210",Beltzhoover,3,1809,3,5,-80.00047145,40.41950463,14:30:00,16,25,0.5
2/23/18,18035175,24,M,B,"7300 Block Forest WY Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"7300 Block Forest WY Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89393533,40.45725929,13:22:00,41,63,0.65
2/28/18,18038942,48,F,B,"Bennett ST & Hale ST Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Hale ST & Bennett ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88680723,40.45422402,22:47:00,38,64,0
3/19/18,18051194,53,M,W,"Chestnut ST & Suismon ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Chestnut ST & Suismon ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99493568,40.45624175,12:40:00,29,54,0
4/17/18,18071374,30,M,B,"Perry ST & Wylie AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Perry ST & Wylie AV Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97732524,40.44570745,20:40:00,30,36,0.12
4/21/18,18073660,38,M,B,"2100 Block 5th AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"100 Block Jumonville ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.97773701,40.43822371,04:50:00,29,56,0
6/7/18,18107791,31,M,B,"Sarah ST & S 12th ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Sarah ST & S 12th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.98636235,40.4277463,01:07:00,50,75,0
6/23/18,18120327,25,M,B,"Hamilton AV & N Braddock AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Hamilton AV & N Braddock AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89111183,40.45317284,20:06:00,64,78,0.25
7/18/18,18136994,23,F,B,"2300 Block Spring ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"2300 Block Spring ST Pittsburgh, PA 15210",Arlington,3,1603,3,3,-79.9745914,40.41613579,19:10:00,60,79,0
7/25/18,18142280,29,F,W,"600 Block Brownsville RD Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"600 Block Brownsville RD Pittsburgh, PA 15210",Knoxville,3,3001,,,,,20:35:00,68,79,1.04
8/2/18,18148007,24,M,W,"N Homewood AV & Hamilton AV Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"N Homewood AV & Hamilton AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89752773,40.45463608,17:32:00,65,77,0.06
8/14/18,18156209,28,M,B,"2600 Block Ellis ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"2600 Block Ellis ST Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01068274,40.47108142,11:48:00,62,77,0
9/13/18,18179616,21,F,B,"1000 Block Liberty AV Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"1000 Block Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99461586,40.44341901,15:06:00,65,82,0
10/14/18,18203641,28,F,W,"600 Block Wood ST Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"600 Block Wood ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99947653,40.44212885,11:10:00,40,56,0
10/16/18,18164213,26,M,W,"2500 Block Brownsville RD Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"2500 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2904,4,3,-79.98115114,40.38669249,20:30:00,34,51,0.16
10/24/18,18211255,22,M,W,"100 Block Harwood ST Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"100 Block Harwood ST Pittsburgh, PA 15211",Mount Washington,3,1807,3,5,-80.00381108,40.42285907,20:34:00,33,47,0
10/25/18,18206544,17,M,B,"3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",Perry North,1,2602,1,1,-80.01602422,40.48755929,12:00:00,29,44,0
11/3/18,18217587,48,M,W,"7th AV & William Penn PL Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"7th AV & William Penn PL Pittsburgh, PA 15219",Central Business District,2,201,6,6,-79.99582209,40.44247708,12:22:00,35,48,0.1
11/5/18,18219029,32,M,B,"Essen ST & Sunset AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Essen ST & Sunset AV Pittsburgh, PA 15212",Northview Heights,1,2609,1,1,-80.00055311,40.47330022,21:59:00,46,61,0.13
11/9/18,18221435,13,M,B,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",Marshall-Shadeland,1,2704,6,1,-80.02386642,40.46468436,12:00:00,35,44,0.19
12/10/18,18242622,12,M,B,"3500 Block FLEMING AV PITTSBURGH, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"3500 Block FLEMING AV PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847787,40.4785955,11:01:00,18,26,0
12/18/18,18248413,31,M,O,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"400 Block Freeland ST Pittsburgh, PA 15210",Beltzhoover,3,1809,,,,,15:05:00,25,37,0
12/18/18,18248660,26,M,B,"Greenbush ST & Boggs AV Pittsburgh, PA 15211",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Greenbush ST & Boggs AV Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.00757394,40.42632945,22:46:00,25,37,0
12/19/18,18245444,27,M,B,"Rural ST & N Negley AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Rural ST & N Negley AV Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92940468,40.46562973,14:20:00,21,46,0
12/29/18,18254801,27,M,B,"Steuben ST & Sanctus ST Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Steuben ST & Sanctus ST Pittsburgh, PA 15220",West End,6,2019,2,5,-80.0334074,40.44240984,04:34:00,31,40,0
3/2/18,18039318,12,M,B,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s),"3500 Block FLEMING AV PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847454,40.47858752,12:27:00,29,39,0.45
12/29/18,18254801,27,M,B,"Steuben ST & Sanctus ST Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 4914 False Identification to Law Enforcement Authorities,"Steuben ST & Sanctus ST Pittsburgh, PA 15220",West End,6,2019,2,5,-80.0334074,40.44240984,04:34:00,31,40,0
1/31/18,18019584,25,M,B,"7800 Block Hamilton AV Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use,"7800 Block Hamilton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88733885,40.45214263,01:00:00,8,43,0
7/29/18,18144671,35,F,W,"Steuben ST & Elbon ST Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Steuben ST & Elbon ST Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.04081331,40.44163034,01:15:00,59,79,0
6/4/18,18095165,15,M,W,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(31)(iii) Marijuana - Distribute Small Amt/Not for Sale / 13(a)(32) Paraphernalia - Use or Possession,"100 Block 9TH ST PITTSBURGH, PA 15222",Central Business District,2,201,,,,,11:06:00,59,71,0.35
1/1/18,18000456,32,M,W,Zone 1,13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,Zone 1,,1,,,,,,16:55:00,-1,11,0.02
1/1/18,18000533,31,M,W,"400 Block N Highland AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"400 Block N Highland AV Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92217164,40.4651578,17:59:00,-1,11,0.02
1/9/18,18005555,60,M,B,"Mayflower ST & Paulson AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Mayflower ST & Paulson AV Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.91380371,40.46235049,23:19:00,27,36,0.13
1/10/18,18006160,39,F,W,"1500 Block Lincoln AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1500 Block Lincoln AV Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1201,9,2,-79.89584506,40.4686759,21:14:00,22,46,0
1/22/18,18013992,43,M,B,"Bedford AV & Roberts ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Bedford AV & Roberts ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98544976,40.44522039,18:14:00,44,63,0.06
1/23/18,18014822,33,M,W,"1900 Block Letsche ST Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1900 Block Letsche ST Pittsburgh, PA 15214",Fineview,1,2509,6,1,-80.00823887,40.46262849,22:48:00,35,53,0.16
1/24/18,18015345,24,M,W,"Carver ST & Larimer AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Carver ST & Larimer AV Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.91529148,40.4647973,19:12:00,26,34,0
1/24/18,18015345,26,F,W,"Carver ST & Larimer AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Carver ST & Larimer AV Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.91529148,40.4647973,19:12:00,26,34,0
2/1/18,18020779,38,F,W,"200 Block Mayflower ST Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession," ,  ",,,,,,,,18:23:00,26,45,0
2/5/18,18023138,47,M,B,"8600 Block Bricelyn ST Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"8600 Block Bricelyn ST Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87435595,40.4578568,16:37:00,14,26,0.09
2/5/18,18023250,35,F,W,"Watson ST & Marion ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Watson ST & Marion ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.98416099,40.43807652,18:42:00,14,26,0.09
2/5/18,18023318,27,M,W,"Wiltsie ST & Highland DR Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Wiltsie ST & Highland DR Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1201,9,2,-79.89833404,40.4758415,21:20:00,14,26,0.09
2/5/18,18023318,34,M,W,"Wiltsie ST & Highland DR Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Wiltsie ST & Highland DR Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1201,9,2,-79.89833404,40.4758415,21:20:00,14,26,0.09
2/6/18,18023640,40,M,B,"300 Block Brownsville RD Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"300 Block Brownsville RD Pittsburgh, PA 15210",Knoxville,3,3001,3,5,-79.98835946,40.4142895,13:10:00,22,28,0.01
2/9/18,18025425,39,F,B,"7300 Block Monticello ST Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"7300 Block Monticello ST Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89324984,40.45882957,06:00:00,15,40,0
2/12/18,18027556,36,M,W,"Bennett ST & Tokay ST Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Bennett ST & Tokay ST Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.88070257,40.45469642,16:34:00,23,35,0.28
2/19/18,18032376,29,F,W,"Rancheria ST & Frederick ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Rancheria ST & Frederick ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.03037001,40.47190955,18:02:00,34,64,0
2/20/18,17248040,39,M,W,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Belleau ST & Letsche ST Pittsburgh, PA 15214",Fineview,1,2509,6,1,-80.00808894,40.46204776,20:40:00,60,78,0.38
2/21/18,17174122,26,F,W,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"HARMAR HARMAR, PA ",Outside City,OSC,5599,,,,,14:25:00,43,70,0
2/23/18,18034829,35,M,W,"1700 Block E Carson ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.98186901,40.4285852,01:25:00,41,63,0.65
2/23/18,18035105,21,M,W,"Kelly ST & N Murtland ST Pittsburgh, PA 15208",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Kelly ST & N Murtland ST Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90184297,40.45661949,12:40:00,41,63,0.65
2/27/18,18037941,26,M,W,"Belleau ST & Sandusky ST N Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Belleau ST & Sandusky ST Pittsburgh, PA 15214",Fineview,1,2509,6,1,-80.00650493,40.46183403,14:22:00,29,56,0
